stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
13022,,LAMME RD @ BUSHWICK DR,,39.680584,-84.212471,,,,,0
13023,,LAMME RD @ BELLE ISLE DR,Lamme Rd & Brandtvista Av,39.678986,-84.212537,,,,,0
13025,,LAMME RD @ CREW CIR,,39.673321,-84.212646,,,,,0
13026,,W ALEXNDRSVILE BELLB @ COBBLEGAT,,39.672682,-84.216128,,,,,0
13028,,STATE HWY 741 @ W ALEXNDRSVILE B,,39.67234,-84.222084,,,,,0
13030,,STATE HWY 741 @ HOMEDALE AV,Springboro Pike & Homedale St,39.668186,-84.222443,,,,,0
13031,,STATE HWY 741 @ DAHLIA DR,,39.665239,-84.22271,,,,,0
13032,,STATE HWY 741 @ KNOLL RIDGE DR,,39.661092,-84.223124,,,,,0
13033,,STATE HWY 741 @ CARNATION RD,,39.659126,-84.223294,,,,,0
13034,,STATE HWY 741 @ 6733 SPRINGBORO,,39.657892,-84.223397,,,,,0
13035,,STATE HWY 741 @ BETTY LN,,39.654672,-84.223682,,,,,0
13036,,STATE HWY 741 @ HABITAT BLVD,,39.647361,-84.224375,,,,,0
13037,,STATE HWY 741 @ LOFFER CT,,39.645373,-84.224561,,,,,0
13038,,STATE HWY 741 @ SUMMIT GLENN RD,,39.643597,-84.224735,,,,,0
13039,,STATE HWY 741 @ MARTINS DR,,39.641146,-84.22499,,,,,0
13040,,STATE HWY 741 @ A/F MALL PARK DR,,39.638792,-84.22523,,,,,0
13041,,STATE HWY 741 @ PRESTIGE PL,,39.636704,-84.2254,,,,,0
13047,,HUNT DR @ NEWMARK DR,,39.618952,-84.222813,,,,,0
13049,,HUNT DR @ LONESOME PINE,Unnamed & Kingsridge Dr,39.614636,-84.221258,,,,,0
13050,,HUNT DR @ SPRING VALLEY PIKE,,39.612621,-84.221506,,,,,0
13051,,ARBORIDGE LN @ CROSS VILLAGE DR,,39.611498,-84.221563,,,,,0
13052,,ARBORIDGE LN @ WINSOR VILLAGE DR,,39.61004,-84.221752,,,,,0
13064,,STATE HWY 741 @ MALL PARK DRIVE,,39.639232,-84.224921,,,,,0
13065,,STATE HWY 741 @ MARTINS DR,,39.641349,-84.224739,,,,,0
13066,,STATE HWY 741 @ SUMMIT GLEN RD,,39.643843,-84.224512,,,,,0
13067,,STATE HWY 741 @ LOFFER CT,,39.645419,-84.224338,,,,,0
13068,,STATE HWY 741 @ HABITAT BLVD,,39.647119,-84.224207,,,,,0
13069,,STATE HWY 741 @ BETTY LN,,39.654281,-84.223531,,,,,0
13070,,STATE HWY 741 @ SILVERCLIFF DR,Hwy 741 & Silvercliff Dr,39.657467,-84.223231,,,,,0
13071,,STATE HWY 741 @ KNOLL RIDGE DR,,39.661395,-84.222874,,,,,0
13072,,STATE HWY 741 @ ECKLEY BLVD,,39.66505,-84.222534,,,,,0
13073,,STATE HWY 741 @ CINDY DR,,39.667303,-84.222331,,,,,0
13076,,W ALEXNDRSVLE BELLBR @ MEIJER,,39.672769,-84.218368,,,,,0
13077,,W ALEXNDRSVILE BELLB @ COBBLEGAT,,39.672604,-84.216687,,,,,0
13078,,LAMME RD @ CREW CIRCLE,Lamme Rd & Crew Cir,39.673275,-84.212325,,,,,0
13079,,LAMME RD @ KEYSTONE CLUB,,39.676488,-84.212104,,,,,0
13080,,LAMME RD @ POLO PARK DR,,39.678798,-84.212351,,,,,0
13081,,LAMME RD @ BUSHWICK DR,,39.680291,-84.212361,,,,,0
13082,,LAMME RD @ 4810 LAMME RD,,39.682347,-84.212162,,,,,0
13083,,LAMME RD @ N OAK POINT,,39.685304,-84.211933,,,,,0
13084,,LAMME RD @ KRAFT DR,,39.687353,-84.211474,,,,,0
13085,,LAMME RD @ OAK POINT (2),,39.689019,-84.211346,,,,,0
13086,,LAMME RD @ OWENDALE DR,,39.691808,-84.211144,,,,,0
13087,,LAMME & STROOP,,39.693802,-84.210938,,,,,0
13091,,NORTHLAWN AV @ 2833 NORTHLAWN AV,,39.706788,-84.221784,,,,,0
13092,,NORTHLAWN AV @ DRYDEN RD,,39.707137,-84.223777,,,,,0
13093,,DRYDEN RD @ 3024 DRYDEN RD,,39.709399,-84.222229,,,,,0
13095,,DRYDEN RD @ SPRINGBORO PIKE,,39.713595,-84.219754,,,,,0
13096,,DRYDEN RD @ ARBOR BLVD,,39.718531,-84.217876,,,,,0
13097,,DRYDEN RD @ GLAZER RD,,39.722271,-84.217473,,,,,0
13098,,DRYDEN RD @ RIVER RD,,39.723986,-84.217295,,,,,0
13103,,S PATTERSON BLVD @ RIVER PARK DR,,39.737812,-84.192396,,,,,0
13104,,S PATTERSON BLVD @ W STEWART ST,,39.739963,-84.191675,,,,,0
13105,,S PATTERSON BLVD @ 1041 S PATTER,,39.743352,-84.190582,,,,,0
13122,,S PATTERSON BLVD @ 2001 S PATTER,S Patterson Blvd & Unnamed,39.727148,-84.197142,,,,,0
13123,,S PATTERSON BLVD @ SCHANTZ AV,,39.724188,-84.197104,,,,,0
13124,,S DIXIE HWY @ SACRAMENTO AV,,39.721504,-84.197286,,,,,0
13130,,KETTERING BLVD @ 3095 KETTERING,,39.706392,-84.202849,,,,,0
13131,,KETTERING BLVD @ 3170 KETTERING,Kettering Blvd & Artie Ct,39.704714,-84.204292,,,,,0
13133,,KETTERING BLVD @ ENCRETE LN,Kettering Blvd & Southtown Blvd,39.702659,-84.206607,,,,,0
13134,,KETTERING BLVD @ 3535 KETTERING,,39.701307,-84.207849,,,,,0
13135,,KETTERING BLVD @ HOYLE PL,,39.699968,-84.209342,,,,,0
13136,,KETTERING BLVD @ 3832 KETTERING,,39.698657,-84.210966,,,,,0
13137,,KETTERING BLVD @ W STROOP RD,,39.696407,-84.213789,,,,,0
13138,,KETTERING BLVD @ MARCONI AV,,39.693797,-84.217074,,,,,0
13140,,KETTERING BLVD @ 4625 BLANCHARD,,39.691672,-84.218113,,,,,0
13142,,W ALEXNDRSVLE BELLBR @ E DIXIE D,,39.675813,-84.239581,,,,,0
13143,,E CENTRAL AV @ W ALEXNDRSVLE BEL,,39.677036,-84.240794,,,,,0
13144,,E CENTRAL AV @ ALEX RD,,39.676488,-84.241903,,,,,0
13145,,E CENTRAL AV @ CEDAR ST,E Central Av & Southtown Blvd,39.673746,-84.248158,,,,,0
13146,,E CENTRAL AV @ POPLAR ST,,39.672887,-84.250048,,,,,0
13147,,E CENTRAL AV @ LOCUST ST,,39.672276,-84.251275,,,,,0
13148,,S ELM ST @ E CENTRAL AV,,39.671445,-84.252632,,,,,0
13159,,KING RICHARD PKWY @ ROBINHOOD DR,,39.651232,-84.249885,,,,,0
13161,,KING RICHARD PKWY @ MERRY JOHN D,,39.648907,-84.253539,,,,,0
13163,,KING RICHARD PKWY @ KING HARRY P,,39.648319,-84.257324,,,,,0
13164,,KING RICHARD PKWY @ ELWYN PL,,39.647789,-84.25929,,,,,0
13165,,HEINCKE RD @ KERCHER ST,,39.646987,-84.26424,,,,,0
13166,,HEINCKE RD @ LINDSEY AV,,39.644945,-84.264503,,,,,0
13169,,CENTRAL AV @ 5TH ST,,39.641635,-84.282889,,,,,0
13170,,CENTRAL AV @ 3RD ST,,39.641772,-84.286175,,,,,0
13171,,1ST ST @ CENTRAL AV (FAR),,39.64236,-84.287585,,,,,0
13172,,1ST ST @ PEARL ST,N 1st St & Hwy 725,39.644102,-84.287051,,,,,0
13173,,CENTRAL & HEINKE,N Heincke Rd & Central Av,39.640891,-84.264442,,,,,0
13174,,HEINCKE RD @ ALMEDIA CT,N Heincke Rd & Almedia Ct,39.643247,-84.264261,,,,,0
13175,,HEINCKE RD @ LINDSEY AV,N Heincke Rd & Lindsey Av,39.644622,-84.264182,,,,,0
13176,,HEINCKE RD @ KERCHER ST,N Heincke Rd & Kercher St,39.647219,-84.263966,,,,,0
13177,,KING RICHARD PKWY @ BAYBERRY DR,,39.64757,-84.259567,,,,,0
13178,,KING RICHARD PKWY @ GEBHART CHUR,,39.648077,-84.257322,,,,,0
13180,,KING RICHARD PKWY @ OAKBARK ST,King Richard Pkwy & Oakbark St,39.648671,-84.253586,,,,,0
13182,,KING RICHARD PKWY @ ROBINHOOD ST,King Richard Pkwy & Robinhood Rd,39.650881,-84.24997,,,,,0
13183,,KING RICHARD @  ELM,King Richard Pkwy & S Elm St,39.652179,-84.247222,,,,,0
13194,,E CENTRAL AV @ POPLAR AV,,39.672279,-84.250904,,,,,0
13195,,E CENTRAL AV @ SLONAKER DR,,39.673547,-84.247847,,,,,0
13196,,E DIXIE & ALEX BELL,,39.675792,-84.240981,,,,,0
13201,,S DIXIE HWY @ WINWOOD AV,,39.689284,-84.217533,,,,,0
13203,,S DIXIE HWY @ MARCONI AV,,39.691809,-84.214594,,,,,0
13204,,S DIXIE HWY @ W STROOP RD,,39.694728,-84.211333,,,,,0
13205,,S DIXIE HWY @ EBERT AV,S Dixie Dr & Hoyle Pl,39.696534,-84.209183,,,,,0
13206,,S DIXIE HWY @ HOYLE PL,,39.698192,-84.207403,,,,,0
13207,,S DIXIE HWY @ BIG HILL RD,,39.701036,-84.20415,,,,,0
13208,,S DIXIE HWY @ OFFICE PARK DR,,39.703426,-84.201795,,,,,0
13209,,S DIXIE HWY @ 3150 S DIXIE HWY,,39.705886,-84.20111,,,,,0
13212,,S DIXIE HWY @ OLD LN,,39.714509,-84.198981,,,,,0
13213,,S DIXIE HWY @ STOCKTON AV,,39.717036,-84.19816,,,,,0
13215,,S DIXIE HWY @ SACRAMENTO AV,,39.720738,-84.197165,,,,,0
13216,,S PATTERSON BLVD @ 2001 S PATTER,S DIXIE HWY & CARILLON BLVD,39.727018,-84.196821,,,,,0
13221,,CENTRAL AV @ 3RD ST,E Central Av & S 3rd St,39.641488,-84.28622,,,,,0
13222,,CENTRAL AV @ 5TH ST,Hwy 725 & Nyc Railroad,39.641377,-84.283386,,,,,0
13223,,CENTRAL AV @ 7TH ST,E Central Av & S 7th St,39.641239,-84.280658,,,,,0
13224,,CENTRAL AV @ 9TH ST,E Central Av & S 8th St,39.641092,-84.277894,,,,,0
13226,,CENTRAL AV @ 11TH ST,E Central Av & Unnamed,39.640885,-84.273543,,,,,0
13227,,CENTRAL AV @ SQUIRE ST,,39.66852,-84.259943,,,,,0
13228,,MAIN ST @ RICHARD ST,,39.651075,-84.283071,,,,,0
13229,,MAIN ST @ KERCHER ST,,39.648013,-84.28395,,,,,0
13230,,MAIN ST @ FERRY ST,,39.643994,-84.288573,,,,,0
13231,,RIVERVIEW AV @ LINDEN AV,,39.640396,-84.294789,,,,,0
13232,,RIVERVIEW AV @ CURTIS DR,,39.634631,-84.298693,,,,,0
13233,,RIVERVIEW AV @ LOWER MIAMISBURG RD,,39.632369,-84.299577,,,,,0
13234,,LOWER MIAMISBURG RD @ S UNION RD,,39.631337,-84.30909,,,,,0
13235,,LOWER MIAMISBURG RD @ S UNION RD,,39.629131,-84.310912,,,,,0
13236,,LOWER MIAMISBURG RD @ JAMAICA RD,,39.628757,-84.327626,,,,,0
13237,,LOWER MIAMISBURG RD @ BUTTER RD,E Market St & N Butter St,39.628686,-84.347501,,,,,0
13238,,MARKET ST @ HILLCREST AV,,39.628384,-84.350894,,,,,0
13239,,LOWER MIAMISBURG RD @ CATHERINE,,39.626909,-84.353335,,,,,0
13240,,MARKET ST @ POLYANNA AV,E Market St & Hwy 725,39.625292,-84.360289,,,,,0
13241,,MARKET ST @ COLEMAN RD,,39.62521,-84.362035,,,,,0
13242,,MARKET ST @ WATER ST,,39.625184,-84.365662,,,,,0
13243,,MARKET ST @ CHERRY ST,,39.625073,-84.368697,,,,,0
13244,,MARKET ST @ MAIN ST,,39.625067,-84.370138,,,,,0
13245,,MAIN ST @ CENTER ST,N Main St & W Center St,39.626232,-84.370415,,,,,0
13246,,MAIN ST @ COMSTOCK ST,,39.629323,-84.370665,,,,,0
13247,,LINDELL DR @ N MAIN ST,Lindell Dr & N Main St,39.63385,-84.371529,,,,,0
13248,,LINDELL DR @ SUE CT,Lindell Dr & Sue Ct,39.633873,-84.373128,,,,,0
13250,,SCOTT CT @ LINDELL DR,,39.635235,-84.37775,,,,,0
13251,,SCOTT @ FARMERSVILLE GERMANTOWN PK,,39.63515,-84.379258,,,,,0
13252,,CENTER ST @ ELM ST,,39.679515,-84.423823,,,,,0
13253,,CENTER ST @ BROADWAY ST,,39.679526,-84.425109,,,,,0
13254,,JACKSON ST @ WALNUT ST,,39.680132,-84.42884,,,,,0
13255,,WALNUT ST @ TAYLOR ST,W Walnut St & N Taylor St,39.680158,-84.427817,,,,,0
13256,,WALNUT ST @ BROADWAY ST,E Walnut St & N Broadway St,39.680228,-84.425077,,,,,0
13257,,ELM ST @ HEMPLE RD,,39.682463,-84.424161,,,,,0
13258,,HEMPLE RD @ CAROLYN DR,Hemple Rd & Carolyn Ln,39.683116,-84.420067,,,,,0
13259,,CAROLYN DR @ DEAN DR,Carolyn Ln & Dean Dr,39.683973,-84.419836,,,,,0
13261,,WALNUT ST @ BROADWAY,,39.68048,-84.425154,,,,,0
13262,,WALNUT ST @ TAYLOR ST,,39.680406,-84.427607,,,,,0
13263,,WALNUT ST @ JACKSON ST,,39.680362,-84.428656,,,,,0
13264,,JACKSON ST @ CENTER ST,Jackson St & W Center St,39.679458,-84.429037,,,,,0
13265,,CENTER ST @ MAIN ST,W Center St & N Main St,39.679215,-84.426577,,,,,0
13266,,CENTER ST @ BROADWAY ST,E Center St & N Broadway St,39.679282,-84.425119,,,,,0
13267,,CENTER ST @ ELM ST,E Center St & S Elm St,39.679293,-84.424154,,,,,0
13269,,SCOTT @ FARMERSVILLE GERMANTOWN PK,,39.635344,-84.377943,,,,,0
13270,,LINDELL DR @ SUE CT,Lindell Dr & Sue Ct,39.633712,-84.372998,,,,,0
13271,,LINDELL DR @ N MAIN ST,Lindell Dr & N Main St,39.63369,-84.371387,,,,,0
13272,,N MAIN ST @ COMSTOCK ST,N Main St & Comstock St,39.629497,-84.370875,,,,,0
13273,,PLUM ST @ CENTER ST,,39.626146,-84.371989,,,,,0
13274,,MARKET ST @ MAIN ST,,39.624907,-84.370836,,,,,0
13275,,MARKET ST @ CHERRY ST,,39.624942,-84.369161,,,,,0
13276,,MARKET ST @ WATER,,39.625077,-84.36561,,,,,0
13277,,MARKET ST @ COLEMAN RD,,39.625195,-84.36192,,,,,0
13278,,MARKET ST @ POLYANNA,,39.625162,-84.360307,,,,,0
13279,,MARKET ST @ HILLCREST AV,,39.628086,-84.351265,,,,,0
13280,,MARKET ST @ MCCALL ST,,39.628576,-84.348198,,,,,0
13281,,LOWER MIAMISBURG RD @ JAMAICA RD,Lower Miamisburg Rd & Jamaica Rd,39.628648,-84.327856,,,,,0
13282,,LOWER MIAMISBURG RD @ S UNION RD,,39.628888,-84.310882,,,,,0
13283,,RIVERVIEW AV @ LOWER MIAMISBURG RD,S Riverview Av & Lower Miamisburg Rd,39.632372,-84.299231,,,,,0
13284,,RIVERVIEW AV @ CURTIS DR,S Riverview Av & Curtis Dr,39.634283,-84.29859,,,,,0
13285,,RIVERVIEW AV @ LINDEN AV,S Riverview Av & Curtis Dr,39.64034,-84.294588,,,,,0
13287,,MAIN ST @ RICHARD ST,,39.650677,-84.283037,,,,,0
13289,,S DIXIE HWY @ CROSSOVER ST,E DIXIE DR & MANCHESTER RD,39.67881,-84.235156,,,,,0
13292,,PATTERSON BLVD @ 1ST ST,,39.763737,-84.187469,,,,,0
13293,,RIVERSIDE DR @ RIVER TER,,39.768788,-84.190655,,,,,0
13294,,RIVERSIDE DR @ HELENA ST,,39.776866,-84.198685,,,,,0
13295,,RIVERSIDE DR @ RIDGE AV,,39.782246,-84.203132,,,,,0
13296,,RIVERSIDE DR @ E HUDSON AV,,39.784782,-84.20441,,,,,0
13298,,RIVERSIDE DR @ REDWOOD AV,,39.800312,-84.20767,,,,,0
13299,,RIVERSIDE DR @ 4315 RIVERSIDE DR,,39.810772,-84.212662,,,,,0
13300,,RIVERSIDE DR @ 4358 RIVERSIDE DR,,39.810756,-84.214898,,,,,0
13301,,RIVERSIDE DR @ FOREST PARK,,39.810971,-84.217162,,,,,0
13302,,RIVERSIDE DR @ SHOUP MILL RD,,39.812706,-84.219649,,,,,0
13303,,SHOUP MILL RD @ 450 SHOUP MILL R,Shoup Mill Rd & E Siebenthaler Av,39.812907,-84.221824,,,,,0
13305,,N MAIN ST @ 5610 N MAIN ST,,39.818682,-84.233549,,,,,0
13306,,N MAIN ST @ PHILADELPHIA DR,N Main St & Philadelphia Dr,39.819646,-84.23497,,,,,0
13308,,STATE HWY 48 @ E ORCHARD SPRINGS,N Main St & E Orchard Springs Dr,39.821605,-84.238074,,,,,0
13311,,STATE HWY 48 @ EASTDALE DR,,39.824464,-84.242057,,,,,0
13313,,STATE HWY 48 @ WOODBURY DR,N Main St & Unnamed,39.82687,-84.24516,,,,,0
13315,,STATE HWY 48 @ LYNNAWAY DR,N Main St & Hwy 48,39.830148,-84.249259,,,,,0
13316,,STATE HWY 48 @ 7200 STATE HWY 48,,39.831186,-84.250458,,,,,0
13317,,RT. 48 @ WESTBROOK RD,,39.833583,-84.252658,,,,,0
13318,,STATE HWY 48 @ PRISCILLA AV,,39.83677,-84.255858,,,,,0
13320,,STATE HWY 48 @ VINWAY CT,Hwy 48 & Vinway Ct,39.838756,-84.258065,,,,,0
13321,,STATE HWY 48 @ HACKER RD,,39.840713,-84.260026,,,,,0
13322,,STATE HWY 48 @ WOOLERY LN,,39.842937,-84.262214,,,,,0
13323,,STATE HWY 48 @ W GREENVIEW DR,N Main St & Hwy 48,39.845172,-84.264296,,,,,0
13324,,STATE HWY 48 @ RIVER RIDGE RD,Hwy 48 & River Ridge Rd,39.846811,-84.26588,,,,,0
13325,,STATE HWY 48 @ GLENHAVEN RD,Hwy 48 & N Main St,39.848647,-84.267666,,,,,0
13326,,STATE HWY 48 @ GRANITE DR,Hwy 48 & Dawnwood Dr,39.850375,-84.269357,,,,,0
13327,,STATE HWY 48 @ HEATHCLIFF RD,,39.851783,-84.270823,,,,,0
13328,,STATE HWY 48 @ SAVINA AV,HOSPITAL,39.854713,-84.274545,,,,,0
13329,,MEIJER & STATE HWY 48,N MAIN ST & HILLGROVE AVE,39.857277,-84.275317,,,,,0
13330,,STATE HWY 48 @ MEIJER GAS STATION,N MAIN ST & EXIT 29,39.85796,-84.277855,,,,,0
13332,,STATE HWY 48 @ ROCKRIDGE RD,,39.859852,-84.281576,,,,,0
13333,,STATE HWY 48 @ WENGER RD,,39.862083,-84.284383,,,,,0
13334,,STATE HWY 48 @ 905 STATE HWY 48,,39.864097,-84.28685,,,,,0
13335,,STATE HWY 48 @ 808 STATE HWY 48,,39.865598,-84.288684,,,,,0
13336,,RT. 48 @ TAYWOOD,705 STATE HWY 48,39.868183,-84.291919,,,,,0
13337,,STATE HWY 48 @ 600 STATE HWY 48,,39.869124,-84.293739,,,,,0
13338,,STATE HWY 48 @ 536 STATE HWY 48,,39.870726,-84.295714,,,,,0
13339,,STATE HWY 48 @ WOLF RD,,39.872985,-84.298384,,,,,0
13340,,STATE HWY 48 @ ORCHARD AV,,39.874847,-84.300041,,,,,0
13342,,STATE HWY 48 @ JEFFERSON ST,,39.879401,-84.30254,,,,,0
13343,,STATE HWY 48 @ ELM ST,,39.881371,-84.303035,,,,,0
13344,,STATE HWY 48 @ MAGNOLIA ST,,39.883584,-84.303594,,,,,0
13345,,STATE HWY 48 @ 410 STATE HWY 48,,39.885152,-84.303995,,,,,0
13346,,STATE HWY 48 @ SWEET POTATO RIDG,,39.891195,-84.305479,,,,,0
13349,,SHEETS ST @ MONTGOMERY DR,Sheets St & Hwy 48,39.895887,-84.306914,,,,,0
13351,,SHEETS ST @ APPLEGATE RD,Sheets St & Edgemoore Pl,39.895796,-84.312471,,,,,0
13352,,SHEETS ST @ RUPEL RD,Sheets St & Rupel Rd,39.895852,-84.315492,,,,,0
13353,,SHEETS ST @ SKIPPER CT,Sheets St & Skipper Ct,39.894645,-84.316656,,,,,0
13355,,BEERY BLVD @ PARSON CT,Berry Blvd & Parson Ct,39.896024,-84.318844,,,,,0
13356,,BEERY BLVD @ S SAN BERNARDINO TR,Berry Blvd & Mc Laughlin Dr,39.896081,-84.321641,,,,,0
13357,,BEERY BLVD @ MCLAUGHLIN DR,Berry Blvd & Mc Laughlin Dr,39.896088,-84.322656,,,,,0
13358,,BEERY BLVD @ LIGHTNER LN,Berry Blvd & Lightner Ln,39.895495,-84.324695,,,,,0
13359,,BEERY BLVD @ OLD MILL RD,BEERY BLVD & S OLD MILL RD,39.895442,-84.325942,,,,,0
13360,,W MARTINDALE RD @ ALLEN LN,,39.897775,-84.324939,,,,,0
13361,,W MARTINDALE RD @ SHAW RD,,39.898534,-84.321806,,,,,0
13362,,W MARTINDALE RD @ MCCRAW DR,,39.898493,-84.319048,,,,,0
13363,,W MARTINDALE RD @ 517 W MARTINDA,Martindale Rd & Merrymaid Dr,39.898458,-84.315761,,,,,0
13364,,W MARTINDALE RD @ JODEAN LN,,39.898459,-84.313573,,,,,0
13365,,W MARTINDALE RD @ 219 W MARTINDA,,39.898027,-84.31117,,,,,0
13366,,W MARTINDALE RD @ MONTGOMERY ST,,39.897733,-84.308552,,,,,0
13378,,STATE HWY 48 @ W MARTINDALE  RD,N Main St & Hwy 48,39.897351,-84.3064,,,,,0
13379,,STATE HWY 48 @ SHEETS ST,Hwy 48 & N Main St,39.896039,-84.30649,,,,,0
13380,,STATE HWY 48 @ 617 STATE HWY 48,,39.893603,-84.306235,,,,,0
13381,,STATE HWY 48 @ SWEET POTATO RIDG,,39.891462,-84.305712,,,,,0
13383,,STATE HWY 48 @ 413 STATE HWY 48,N Main St & Hwy 48,39.885638,-84.304261,,,,,0
13384,,STATE HWY 48 @ MAGNOLIA DR,Hwy 48 & Magnolia Dr,39.883675,-84.303806,,,,,0
13385,,STATE HWY 48 @ ELM ST,Hwy 48 & Elm St,39.881507,-84.303268,,,,,0
13387,,STATE HWY 48 @ JEFFERSON ST,N Main St & Hwy 48,39.878974,-84.302634,,,,,0
13388,,STATE HWY 48 @ CHESTNUT ST,,39.876852,-84.301992,,,,,0
13389,,STATE HWY 48 @ ORCHARD AV,,39.874706,-84.300104,,,,,0
13390,,STATE HWY 48 @ WOLF AV,Hwy 48 & Wolf Av,39.872957,-84.298663,,,,,0
13391,,STATE HWY 48 @ 557 MAIN ST,,39.870916,-84.296221,,,,,0
13392,,STATE HWY 48 @ 615 (TONY'S PIZZA),Hwy 48 & Northeast Cir,39.869021,-84.293944,,,,,0
13394,,RT 48 @ TAYWOOD RD,Hwy 48 & Woodside Dr,39.86767,-84.29105,,,,,0
13395,,STATE HWY 48 @ E NATIONAL RD,Hwy 48 & Dresden Dr,39.865336,-84.288754,,,,,0
13396,,STATE HWY 48 @ 905 STATE HWY 48,,39.863867,-84.286832,,,,,0
13397,,STATE HWY 48 @ WENGER RD,,39.862523,-84.285214,,,,,0
13398,,STATE HWY 48 @ ROCKRIDGE RD,,39.859687,-84.281718,,,,,0
13399,,STATE HWY 48 @ HILLGROVE AV,,39.857475,-84.278689,,,,,0
13401,,STATE HWY 48 @ ELLIS AV,,39.851616,-84.270881,,,,,0
13402,,STATE HWY 48 @ DAWNWOOD DR,,39.850099,-84.269429,,,,,0
13404,,STATE HWY 48 @ RIVER RIDGE RD,,39.846947,-84.266326,,,,,0
13405,,STATE HWY 48 @ E GREENVIEW DR,,39.845445,-84.26485,,,,,0
13406,,STATE HWY 48 @ WOOLERY LN,,39.842968,-84.262484,,,,,0
13407,,STATE HWY 48 @ HACKER RD,,39.840756,-84.260319,,,,,0
13408,,STATE HWY 48 @ BARRINGTON DR,,39.838688,-84.258297,,,,,0
13409,,STATE HWY 48 @ 7815 N MAIN ST,,39.836743,-84.256403,,,,,0
13410,,RT. 48 @ WESTBROOK RD,,39.833845,-84.253468,,,,,0
13411,,STATE HWY 48 @ 7111 N MAIN ST,,39.831009,-84.250492,,,,,0
13412,,STATE HWY 48 @ LYNNAWAY DR,,39.829805,-84.249223,,,,,0
13414,,STATE HWY 48 @ WOODBURY DR,,39.826996,-84.245707,,,,,0
13416,,STATE HWY 48 @ EASTDALE DR,,39.82448,-84.242313,,,,,0
13417,,STATE HWY 48 @ 6215 STATE HWY 48,,39.822915,-84.240129,,,,,0
13419,,STATE HWY 48 @ W ORCHARD SPRINGS,,39.821611,-84.238378,,,,,0
13422,,SHOUP MILL RD @ STATE HWY 48,Shoup Mill Rd & Unnamed,39.81259,-84.22596,,,,,0
13423,,SHOUP MILL RD @ SUE ANNE BLVD,Shoup Mill Rd & Unnamed,39.812556,-84.223968,,,,,0
13424,,SHOUP MILL RD @ 450 SHOUP MILL R,Shoup Mill Rd & Unnamed,39.812568,-84.22213,,,,,0
13425,,RIVERSIDE DR @ SHOUP MILL RD,,39.812316,-84.219573,,,,,0
13426,,RIVERSIDE DR @ FOREST PARK DR,,39.810975,-84.217497,,,,,0
13427,,RIVERSIDE DR @ 4343 RIVERSIDE DR,Riverside Dr & Unnamed,39.810489,-84.214194,,,,,0
13428,,RIVERSIDE DR @ 4309 RIVERSIDE DR,Riverside Dr & Unnamed,39.810455,-84.212614,,,,,0
13429,,RIVERSIDE DR @ REDWOOD AV,Riverside Dr & Stafford Av,39.80067,-84.208046,,,,,0
13430,,RIVERSIDE DR @ E SIEBENTHALER AV,Riverside Dr & E Siebenthaler Av,39.798868,-84.2075,,,,,0
13431,,RIVERSIDE DR @ E HUDSON AV,Riverside Dr & E Hudson Av,39.784744,-84.204763,,,,,0
13432,,RIVERSIDE DR @ E RIDGE AV,Riverside Dr & Ridge Av,39.782443,-84.203569,,,,,0
13434,,RIVERSIDE DR @ E MUMMA AV,Riverside Dr & Drake Av,39.778644,-84.201606,,,,,0
13435,,RIVERSIDE DR @ E HELENA ST,Riverside Dr & E Helena St,39.776772,-84.199034,,,,,0
13436,,RIVERSIDE DR @ BABBIT ST,,39.769016,-84.190931,,,,,0
13437,,OLD RIVERSIDE DR @ RYDALE RD,,39.808947,-84.210545,,,,,0
13439,,OLD RIVERSIDE DR @ E NOTTINGHAM,,39.806106,-84.21006,,,,,0
13440,,OLD RIVERSIDE DR @ WILBUR AV,,39.804271,-84.210006,,,,,0
13441,,WAMPLER  AV @ OLD RIVERSIDE,Wampler Av & Stafford Av,39.802321,-84.208768,,,,,0
13454,,E 1ST ST @ N ST CLAIR ST,E 1st St & N Saint Clair St,39.762753,-84.189763,,,,,0
13455,,FAIRVIEW AV @ RIVERSIDE DR,,39.787096,-84.205585,,,,,0
13456,,THEODORE AV @ ERNST AV,,39.787503,-84.207088,,,,,0
13460,,THEODORE AV @ HILLCREST AV,Theodore Av & E Hillcrest Av,39.79113,-84.208157,,,,,0
13461,,THEODORE AV @ POINTVIEW AV,Theodore Av & Pointview Av,39.792763,-84.208148,,,,,0
13463,,THEODORE AV @ KNECHT DR,Theodore Av & E Bruce Av,39.794789,-84.208199,,,,,0
13464,,THEODORE AV @ RYBURN AV,Theodore Av & Ryburn Av,39.796583,-84.208273,,,,,0
13465,,THEODORE AV @ SIEBENTHALER AV,,39.798415,-84.208393,,,,,0
13467,,WAMPLER AV @ OLD RIVERSIDE DR,,39.802499,-84.209161,,,,,0
13468,,OLD RIVERSIDE DR @ WILBUR AV,Old Riverside Dr & Wilbur Av,39.804087,-84.209738,,,,,0
13470,,OLD RIVERSIDE DR @ KING TREE DR,,39.807255,-84.210043,,,,,0
13471,,OLD RIVERSIDE DR @ WENZ CT,Old Riverside Dr & Rydale Rd,39.809021,-84.210254,,,,,0
13503,,DAVID RD @ BIGGER RD,,39.680365,-84.125792,,,,,0
13504,,DAVID RD @ JONATHAN DR,,39.680524,-84.128782,,,,,0
